Year,EPICADome,LawDome,CapeGrim,MaunaLoa,ShetlandIslands
-2223.3,581.8659941000001,,,,
-2191.5,570.3,,,,
-2131.7,563.0,,,,
-2128.8,575.7,,,,
-2044.1,567.7,,,,
-2036.2,548.9266811000001,,,,
-2014.5,575.1261252,,,,
-1954.7,578.3925521000001,,,,
-1941.9,573.5,,,,
-1823.2,575.8749785,,,,
-1746.5,580.7,,,,
-1740.3,578.0,,,,
-1663.6,577.7,,,,
-1652.3,595.6684431,,,,
-1622.1,574.5989507999999,,,,
-1566.9,559.5379345,,,,
-1556.2,569.8,,,,
-1483.1,572.7,,,,
-1409.7,589.1519454,,,,
-1357.6,581.3,,,,
-1260.1,567.7,,,,
-1189.2,589.4574438999999,,,,
-1156.8,576.0,,,,
-1076.2,572.7,,,,
-1048.1,581.1818009,,,,
-927.3,577.0,,,,
-907.1,577.0200136,,,,
-850.1,578.3,,,,
-843.3,579.6288433,,,,
-784.8,582.517837,,,,
-773.6,587.9,,,,
-769.5,580.0,,,,
-766.5,590.3055,,,,
-674.1,586.3685968,,,,
-651.8,591.7,,,,
-568.8,590.0,,,,
-564.8,603.0,,,,
-531.8,578.8931934,,,,
-473.6,591.7,,,,
-463.6,604.4481797999999,,,,
-438.7,592.8089959,,,,
-375.0,597.0,,,,
-371.0,594.1057316,,,,
-359.2,594.7,,,,
-324.6,597.3161697,,,,
-257.8,601.7,,,,
-168.9,608.7,,,,
-164.9,594.286,,,,
-154.1,590.6,,,,
-94.8,603.7,,,,
-44.6,599.2280749,,,,
-1.3,605.4002909,,,,
43.0,613.3,,,,
157.1,613.0,,,,
175.6,617.6147798,,,,
223.6,623.0776819,,,,
232.8,614.5,,,,
272.7,623.4050771000001,,,,
321.4,623.3,,,,
330.4,610.2707956,,,,
399.0,630.437945,,,,
423.1,631.7,,,,
507.4,638.2916239,,,,
519.2,631.3,,,,
600.6,650.2330672999999,,,,
612.2,634.9288889,,,,
701.6,634.8718623999999,,,,
724.8,628.7,,,,
732.9,642.6591808999999,,,,
818.4,643.7,,,,
858.1,633.223011,,,,
912.8,634.7,,,,
1003.9,636.2143932999999,,,,
1008.0,,666.0,,,
1010.6,640.2,,,,
1048.0,,677.8,,,
1053.1,647.9198051,,,,
1080.7,647.0,,,,
1088.7,663.9678815000001,,,,
1098.0,,676.4,,,
1148.0,,685.9,,,
1198.0,,683.7,,,
1207.7,643.3,,,,
1214.1,679.5,,,,
1248.0,,660.9,,,
1272.2,668.9100187999999,,,,
1282.2,666.7,,,,
1329.0,,672.9,,,
1389.0,,677.6,,,
1396.5,680.3889999999999,,,,
1411.4,667.8,,,,
1416.6,669.6681366,,,,
1448.0,,681.5,,,
1467.0,,671.4,,,
1471.9,644.3,,,,
1491.1,670.1453219,,,,
1501.0,,693.0,,,
1529.0,,698.9,,,
1547.0,680.8545,,,,
1549.0,,704.3,,,
1568.2,684.3,,,,
1572.0,,684.8,,,
1591.0,,665.4,,,
1605.5,651.4369118,,,,
1606.0,,667.7,,,
1622.0,,679.4,,,
1649.0,,674.6,,,
1652.8,675.885861,,,,
1681.0,,692.0,,,
1691.9,679.3078377,,,,
1694.0,,676.1,,,
1722.0,,671.9,,,
1742.7,682.7,,,,
1747.9,695.6475972,,,,
1749.0,,692.9,,,
1751.0,,696.9,,,
1762.0,,703.1,,,
1765.7,726.8,,,,
1779.0,,714.4,,,
1796.0,,716.9,,,
1798.0,,728.5,,,
1798.8,710.4896326,,,,
1820.4,761.7,,,,
1824.3,784.47,,,,
1827.0,,755.8,,,
1834.0,,756.3,,,
1842.0,,766.9,,,
1847.0,,763.7,,,
1852.0,,785.5,,,
1856.0,,775.9,,,
1863.0,,789.9,,,
1871.0,,811.9,,,
1879.0,,822.3,,,
1884.0,,828.5,,,
1888.0,,833.6,,,
1893.0,,836.8,,,
1894.0,,852.3,,,
1900.0,,862.4,,,
1901.0,,868.4,,,
1907.0,,888.0333332999999,,,
1914.0,,921.6,,,
1917.0,,929.9,,,
1926.0,,990.05,,,
1928.0,,997.0,,,
1931.0,,1006.4,,,
1934.0,,1023.2,,,
1936.0,,1045.2,,,
1936.6,907.0,,,,
1938.0,,1053.0,,,
1940.0,,1059.9,,,
1941.0,,1058.95,,,
1942.0,,1069.1,,,
1944.0,,1082.5,,,
1946.0,,1081.8,,,
1950.0,,1103.3,,,
1955.0,,1142.933333,,,
1956.0,,1173.3,,,
1957.0,,1182.95,,,
1961.0,,1218.5,,,
1964.0,,1260.3,,,
1965.0,,1261.3,,,
1967.0,,1284.033333,,,
1970.0,,1351.7,,,
1971.0,,1357.2,,,
1972.0,,1380.1,,,
1973.0,,1385.8,,,
1974.0,,1421.5,,,
1975.0,,1420.4,,,
1977.0,,1458.1,,,
1980.0,,1479.5,,,
1984.0,,,1602.476667,,
1985.0,,,1607.689167,,
1986.0,,,1619.596667,,
1987.0,,,1632.284167,1693.9622219999999,
1988.0,,,1641.383333,1703.7591670000002,
1989.0,,,1655.7775,1718.724167,
1990.0,,,1664.451667,1730.2608329999998,
1991.0,,,1672.345833,1741.6958329999998,
1992.0,,,1686.7325,1745.885,
1993.0,,,1688.1208329999997,,1786.67
1993.0,,,,1753.3275,
1994.0,,,1692.6,1759.1441670000002,1797.76
1995.0,,,1700.4033329999997,1763.444167,1798.46
1996.0,,,1702.6166670000002,1762.7216670000003,1804.52
1997.0,,,1708.885,1772.4433329999997,1807.1
1998.0,,,1716.1116670000001,1780.2933329999998,1817.57
1999.0,,,1726.7933329999998,1787.4058329999998,1820.06
2000.0,,,1729.185,1784.8158329999999,1817.25
2001.0,,,1727.444167,1784.7275,1823.45
2002.0,,,1728.6291670000003,1785.32,
2003.0,,,1729.835,1791.8833329999998,
2004.0,,,1729.2708329999998,1790.0766670000003,
2005.0,,,1727.4325,1789.2775,
2006.0,,,1727.348333,1787.5175,
2007.0,,,1733.1641670000001,1796.055,
2008.0,,,1740.6075,1800.4866670000001,
2009.0,,,1744.43,1810.9975,
2010.0,,,1751.454167,1816.6366670000002,
2011.0,,,1758.22,1817.694167,
2012.0,,,1761.4516670000003,1825.8741670000002,
2013.0,,,1766.2491670000002,1832.3825,
2014.0,,,,1842.493333,
